Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias
2092,25,femenino,San Pedro,19,37,54
2093,20,prefiero no decirlo,Lota,77,84,29
2094,24,masculino,Concepción,2,58,79
2095,18,masculino,San Pedro,9,60,66
2096,22,masculino,Coronel,79,28,54
2097,23,masculino,Hualpén,38,77,83
2098,19,femenino,Penco,7,71,31
2099,20,masculino,Penco,87,4,32
2100,20,femenino,San Pedro,83,94,12
2101,22,masculino,Tomé,71,49,32
2102,21,prefiero no decirlo,Arauco,25,73,38
2103,22,masculino,San Pedro,73,57,52
2104,23,prefiero no decirlo,Coronel,66,84,75
2105,22,masculino,Lota,76,68,64
2106,22,masculino,Hualpén,28,27,45
2107,20,masculino,Concepción,93,39,83
2108,24,femenino,Arauco,55,85,90
2109,19,masculino,Concepción,56,21,17
2110,19,prefiero no decirlo,Concepción,97,8,14
2111,21,prefiero no decirlo,Tomé,13,78,83
2112,23,prefiero no decirlo,Lota,94,61,27
2113,22,prefiero no decirlo,Arauco,82,55,61
2114,27,prefiero no decirlo,Tomé,2,89,77
2115,22,prefiero no decirlo,Penco,51,18,51
2116,19,prefiero no decirlo,Concepción,76,80,80
2117,21,masculino,Arauco,27,4,72
2118,26,femenino,Tomé,23,27,48
2119,20,femenino,Arauco,27,15,84
2120,25,prefiero no decirlo,Tomé,87,12,40
2121,29,prefiero no decirlo,San Pedro,30,87,76
2122,24,prefiero no decirlo,Penco,86,49,86
2123,29,masculino,Lota,68,12,52
2124,29,femenino,San Pedro,2,77,17
2125,28,masculino,Concepción,91,59,41
2126,22,prefiero no decirlo,San Pedro,46,36,16
2127,19,femenino,Penco,61,43,90
2128,29,femenino,Arauco,20,83,89
2129,24,masculino,San Pedro,3,37,81
2130,27,masculino,San Pedro,34,59,29
2131,22,masculino,Concepción,66,28,23
2132,27,prefiero no decirlo,Hualpén,59,40,59
2133,20,masculino,Coronel,60,62,25
2134,28,masculino,Concepción,65,86,8
2135,20,prefiero no decirlo,Coronel,57,25,70
2136,20,prefiero no decirlo,Coronel,56,22,46
2137,27,prefiero no decirlo,Concepción,3,28,36
2138,27,femenino,Tomé,70,68,94
2139,25,femenino,Hualpén,61,17,1
2140,21,femenino,Arauco,6,60,84
2141,23,masculino,Lota,41,50,1
2142,29,femenino,Tomé,60,72,98
2143,18,masculino,Concepción,20,73,42
2144,20,masculino,Hualpén,22,61,41
2145,24,masculino,Tomé,52,5,5
2146,29,prefiero no decirlo,Penco,41,16,2
2147,24,masculino,Arauco,87,28,84
2148,18,masculino,Concepción,49,86,31
2149,18,masculino,Coronel,28,8,42
2150,25,prefiero no decirlo,Coronel,46,97,93
2151,21,prefiero no decirlo,Hualpén,1,11,61
2152,23,masculino,Lota,56,10,96
2153,22,prefiero no decirlo,Penco,88,13,10
2154,20,masculino,Coronel,48,1,27
2155,23,prefiero no decirlo,Arauco,61,52,70
2156,28,masculino,Coronel,58,83,83
2157,21,femenino,Penco,28,83,20
2158,24,masculino,Penco,52,40,42
2159,23,femenino,Coronel,95,33,49
2160,29,femenino,Concepción,18,63,42
2161,21,prefiero no decirlo,Tomé,55,9,89
2162,22,masculino,Hualpén,30,1,44
2163,29,masculino,Coronel,75,45,41
2164,21,masculino,Arauco,38,31,1
2165,24,prefiero no decirlo,Penco,39,59,40
2166,23,masculino,Coronel,4,13,81
2167,25,masculino,Tomé,69,53,90
2168,25,prefiero no decirlo,Lota,34,46,44
2169,22,masculino,Concepción,97,40,56
2170,26,femenino,Penco,45,82,19
2171,24,femenino,San Pedro,15,73,43
2172,19,prefiero no decirlo,Arauco,25,86,65
2173,24,femenino,Penco,53,50,40
2174,27,masculino,Lota,98,63,56
2175,24,prefiero no decirlo,San Pedro,72,35,40
2176,19,femenino,Coronel,80,11,19
2177,29,femenino,Tomé,4,24,14
2178,25,femenino,Penco,43,99,66
2179,23,masculino,Tomé,63,31,98
2180,21,prefiero no decirlo,Penco,37,94,51
2181,26,prefiero no decirlo,Hualpén,20,60,84
2182,23,masculino,Penco,25,48,32
2183,23,prefiero no decirlo,Arauco,91,83,85
2184,22,masculino,Tomé,29,88,33
2185,27,prefiero no decirlo,Lota,96,49,46
2186,27,masculino,San Pedro,69,53,57
2187,25,femenino,Hualpén,9,66,42
2188,27,masculino,Lota,45,59,92
2189,26,masculino,Arauco,74,64,2
2190,26,femenino,Concepción,20,76,93
2191,20,femenino,Lota,34,36,52
2192,19,femenino,Arauco,29,94,29
2193,25,masculino,Hualpén,90,21,69
2194,25,masculino,Arauco,95,36,62
2195,25,masculino,Tomé,53,18,31
2196,20,femenino,San Pedro,94,7,26
2197,29,femenino,Concepción,70,11,79
2198,20,femenino,Concepción,36,15,85
2199,25,masculino,Concepción,30,27,68
2200,28,femenino,Concepción,32,24,83
2201,29,prefiero no decirlo,Coronel,93,28,61
2202,19,prefiero no decirlo,Penco,84,97,30
2203,18,prefiero no decirlo,San Pedro,40,69,30
2204,28,femenino,Hualpén,94,9,52
2205,18,prefiero no decirlo,Concepción,26,47,94
2206,23,masculino,Arauco,37,42,83
2207,19,prefiero no decirlo,Concepción,83,96,37
2208,28,femenino,Penco,43,13,46
2209,21,masculino,San Pedro,51,50,98
2210,24,prefiero no decirlo,San Pedro,26,88,57
2211,21,prefiero no decirlo,Concepción,81,89,24
2212,24,masculino,Coronel,10,10,54
2213,26,prefiero no decirlo,Tomé,92,14,59
2214,25,masculino,Tomé,40,74,95
2215,23,femenino,Penco,11,71,16
2216,20,masculino,Concepción,87,49,37
2217,25,masculino,San Pedro,18,79,44
2218,20,masculino,Hualpén,2,59,9
2219,29,masculino,Arauco,29,90,39
2220,21,prefiero no decirlo,Penco,10,85,94
2221,29,masculino,Lota,30,24,32
2222,27,masculino,Concepción,42,34,76
2223,28,masculino,Hualpén,34,80,1
2224,20,femenino,Tomé,32,99,40
2225,19,femenino,Arauco,33,47,46
2226,29,femenino,Tomé,7,55,85
2227,26,femenino,Lota,4,31,31
2228,28,femenino,Tomé,64,20,33
2229,28,femenino,Tomé,78,8,47
2230,25,masculino,San Pedro,43,31,60
2231,21,femenino,Tomé,26,3,80
2232,18,masculino,San Pedro,64,34,95
2233,19,prefiero no decirlo,Arauco,99,9,80
2234,18,femenino,Hualpén,22,14,84
2235,26,femenino,Concepción,20,53,53
2236,23,prefiero no decirlo,Tomé,25,73,39
2237,24,femenino,Arauco,99,91,4
2238,21,femenino,Arauco,74,12,63
2239,26,masculino,San Pedro,67,30,8
2240,21,femenino,Tomé,59,52,96
2241,22,prefiero no decirlo,Penco,89,64,67
2242,27,masculino,Penco,13,9,84
2243,25,prefiero no decirlo,Tomé,65,58,99
2244,25,femenino,Penco,92,63,35
2245,29,masculino,Arauco,27,7,60
2246,21,femenino,Lota,76,91,58
2247,23,femenino,San Pedro,85,38,89
2248,29,prefiero no decirlo,Hualpén,62,31,16
2249,27,femenino,Tomé,32,95,32
2250,21,prefiero no decirlo,Concepción,11,35,36
2251,21,femenino,Penco,52,50,82
2252,28,femenino,Penco,37,19,16
2253,26,femenino,Penco,84,11,74
2254,24,femenino,Tomé,19,95,2
2255,18,prefiero no decirlo,San Pedro,75,60,95
2256,24,prefiero no decirlo,Arauco,42,49,6
2257,21,femenino,San Pedro,14,17,25
2258,28,femenino,Tomé,90,93,83
2259,21,prefiero no decirlo,San Pedro,40,59,25
2260,26,masculino,Penco,33,19,1
2261,20,prefiero no decirlo,Lota,53,57,11
2262,28,masculino,Lota,95,66,58
2263,28,masculino,Tomé,85,86,45
2264,18,masculino,Hualpén,68,14,11
2265,28,prefiero no decirlo,Lota,62,74,79
2266,19,femenino,Penco,47,48,3
2267,28,prefiero no decirlo,Hualpén,95,94,14
2268,18,femenino,Coronel,17,49,95
2269,26,masculino,Penco,25,98,16
2270,27,prefiero no decirlo,Tomé,33,83,4
2271,29,femenino,Lota,57,84,81
2272,25,femenino,Concepción,6,60,87
2273,23,femenino,Concepción,96,48,23
2274,18,prefiero no decirlo,Arauco,40,46,28
2275,21,prefiero no decirlo,Lota,40,54,39
2276,18,prefiero no decirlo,Tomé,89,83,89
2277,18,femenino,Penco,24,98,25
2278,29,femenino,Tomé,17,54,42
2279,29,prefiero no decirlo,Coronel,5,35,68
2280,29,femenino,Arauco,27,46,27
2281,28,femenino,Hualpén,40,7,33
2282,27,masculino,Concepción,15,6,46
2283,22,masculino,Lota,5,37,56
2284,19,masculino,Arauco,74,32,6
2285,20,femenino,Concepción,63,71,89
2286,25,masculino,Lota,91,78,46
2287,29,femenino,Arauco,83,42,18
2288,24,prefiero no decirlo,Arauco,9,76,5
2289,26,prefiero no decirlo,Concepción,61,8,47
2290,26,masculino,Tomé,2,24,59
2291,22,masculino,Lota,79,3,34
2292,28,masculino,Hualpén,77,54,42
2293,19,masculino,San Pedro,79,98,35
2294,28,prefiero no decirlo,Concepción,5,59,25
2295,26,masculino,Coronel,74,24,43
2296,19,prefiero no decirlo,Concepción,6,86,90
2297,29,prefiero no decirlo,San Pedro,66,55,92
2298,28,masculino,Tomé,17,94,85
2299,23,prefiero no decirlo,Coronel,19,94,28
2300,18,femenino,Arauco,26,12,50
2301,26,masculino,Lota,98,27,8
2302,23,femenino,Concepción,69,68,80
2303,24,femenino,Tomé,30,58,41
2304,20,prefiero no decirlo,Hualpén,48,92,61
2305,22,femenino,Hualpén,8,15,54
2306,24,masculino,Concepción,31,20,93
2307,18,prefiero no decirlo,Tomé,85,8,28
2308,27,prefiero no decirlo,Concepción,81,18,10
2309,24,prefiero no decirlo,Hualpén,93,25,51
2310,29,femenino,Concepción,90,46,99
2311,23,prefiero no decirlo,Lota,35,78,66
2312,20,masculino,Penco,60,69,88
2313,27,femenino,Arauco,33,98,62
2314,18,prefiero no decirlo,Concepción,54,39,4
2315,19,prefiero no decirlo,Tomé,29,55,89
2316,25,prefiero no decirlo,Hualpén,17,54,10
2317,19,masculino,Penco,56,13,77
2318,18,prefiero no decirlo,Tomé,24,93,38
2319,23,femenino,Concepción,33,79,11
2320,19,prefiero no decirlo,San Pedro,80,11,21
2321,24,femenino,Tomé,14,35,18
2322,29,prefiero no decirlo,Concepción,45,76,97
2323,21,femenino,Tomé,34,4,1
2324,27,prefiero no decirlo,Lota,82,71,21
2325,22,femenino,Penco,77,99,30
2326,29,masculino,San Pedro,20,99,97
2327,27,prefiero no decirlo,Concepción,27,42,12
2328,18,prefiero no decirlo,Hualpén,13,92,96
2329,18,prefiero no decirlo,Penco,49,50,31
2330,19,masculino,Concepción,58,85,58
2331,18,femenino,Arauco,98,90,22
2332,19,prefiero no decirlo,Coronel,32,78,52
2333,26,femenino,Tomé,16,83,33
2334,28,femenino,Tomé,58,76,64
2335,29,prefiero no decirlo,Tomé,13,69,74
2336,24,prefiero no decirlo,Concepción,8,51,39
2337,27,femenino,Lota,48,64,64
2338,22,prefiero no decirlo,Hualpén,29,81,5
2339,18,prefiero no decirlo,Coronel,85,11,1
2340,22,prefiero no decirlo,Concepción,11,70,13
2341,18,masculino,Tomé,20,40,89
2342,27,femenino,Concepción,94,63,76
2343,26,femenino,San Pedro,7,14,72
2344,20,masculino,Coronel,8,17,79
2345,26,masculino,Tomé,98,21,29
2346,29,femenino,Penco,14,16,90
2347,19,masculino,Penco,17,33,86
2348,24,femenino,Arauco,36,2,47
2349,26,femenino,Coronel,62,77,48
2350,18,prefiero no decirlo,Arauco,67,3,72
2351,27,prefiero no decirlo,Coronel,94,6,66
2352,20,masculino,Arauco,17,47,41
2353,21,femenino,Penco,76,86,58
2354,20,prefiero no decirlo,Concepción,74,69,56
2355,27,masculino,Tomé,30,53,93
2356,20,masculino,Coronel,65,36,46
2357,20,femenino,Tomé,43,5,78
2358,20,masculino,Hualpén,71,23,99
2359,20,femenino,Hualpén,64,33,81
2360,21,masculino,San Pedro,28,65,68
2361,18,prefiero no decirlo,Concepción,5,60,24
2362,24,prefiero no decirlo,Tomé,66,43,67
2363,22,femenino,Lota,51,46,16
2364,23,prefiero no decirlo,Arauco,55,30,32
2365,20,prefiero no decirlo,Hualpén,19,43,92
2366,24,femenino,Penco,98,79,57
2367,20,masculino,Arauco,8,75,21
2368,25,masculino,Coronel,67,65,83
2369,23,masculino,Coronel,36,47,31
2370,26,masculino,Tomé,84,40,65
2371,29,femenino,Arauco,10,25,98
2372,21,prefiero no decirlo,Arauco,82,38,9
2373,24,prefiero no decirlo,Tomé,38,65,5
2374,21,prefiero no decirlo,Hualpén,49,19,56
2375,22,femenino,Concepción,66,82,70
2376,28,femenino,Hualpén,35,13,10
2377,26,femenino,Arauco,14,7,45
2378,22,masculino,Arauco,71,11,77
2379,20,prefiero no decirlo,San Pedro,64,41,40
2380,21,masculino,Tomé,96,16,19
2381,22,masculino,Lota,84,96,97
2382,24,masculino,Tomé,88,35,23
2383,28,femenino,Arauco,12,57,80
2384,26,femenino,Coronel,5,45,61
2385,25,masculino,Concepción,62,10,10
2386,22,masculino,Concepción,56,50,94
2387,22,femenino,Penco,21,99,79
2388,27,masculino,Hualpén,6,50,92
2389,18,masculino,Lota,30,85,77
2390,26,prefiero no decirlo,Arauco,14,94,86
2391,27,femenino,Lota,57,16,81
2392,18,masculino,Arauco,70,76,99
2393,21,masculino,Arauco,90,22,79
2394,21,masculino,Lota,69,98,42
2395,26,prefiero no decirlo,Hualpén,75,74,67
2396,25,prefiero no decirlo,Penco,50,75,62
2397,21,masculino,Lota,47,59,92
2398,23,femenino,Coronel,40,42,95
2399,22,masculino,Tomé,49,95,63
2400,22,masculino,Coronel,38,28,98
2401,23,femenino,Penco,1,97,35
2402,21,femenino,Coronel,61,85,4
2403,29,prefiero no decirlo,San Pedro,77,73,58
2404,27,masculino,Lota,18,80,29
2405,20,prefiero no decirlo,Tomé,70,88,61
2406,20,femenino,Penco,24,59,69
2407,25,masculino,Coronel,80,33,5
2408,27,femenino,Penco,39,55,36
2409,20,femenino,San Pedro,83,33,67
2410,21,masculino,Coronel,66,20,91
2411,27,femenino,San Pedro,74,12,38
2412,19,masculino,Tomé,4,27,97
2413,26,prefiero no decirlo,Hualpén,16,39,23
2414,29,femenino,Hualpén,19,11,17
2415,20,prefiero no decirlo,Concepción,64,38,2
2416,24,prefiero no decirlo,Coronel,42,1,25
2417,29,masculino,Arauco,14,20,34
2418,24,prefiero no decirlo,San Pedro,92,35,20
2419,22,prefiero no decirlo,San Pedro,28,17,74
2420,28,masculino,Arauco,70,19,9
2421,22,femenino,Lota,84,94,30
2422,29,femenino,Hualpén,35,96,71
2423,21,femenino,Concepción,64,49,93
2424,29,masculino,Coronel,58,63,17
2425,25,femenino,Concepción,46,26,11
2426,22,prefiero no decirlo,Penco,6,63,93
2427,28,prefiero no decirlo,Tomé,79,78,21
2428,26,prefiero no decirlo,Penco,93,68,56
2429,29,masculino,Lota,3,61,78
2430,24,femenino,Coronel,46,73,31
2431,24,femenino,Hualpén,39,65,82
2432,29,femenino,Tomé,42,90,91
2433,25,femenino,San Pedro,19,7,8
2434,20,masculino,Coronel,17,85,62
2435,21,femenino,Lota,56,10,44
2436,18,femenino,Tomé,74,28,48
2437,21,prefiero no decirlo,San Pedro,48,11,5
2438,21,femenino,Penco,74,52,62
2439,24,femenino,Tomé,45,56,39
2440,23,masculino,San Pedro,42,97,43
2441,28,prefiero no decirlo,Lota,67,88,6
2442,24,prefiero no decirlo,San Pedro,85,82,44
2443,21,masculino,San Pedro,33,41,10
2444,24,prefiero no decirlo,Tomé,29,39,33
2445,19,prefiero no decirlo,Tomé,29,7,82
2446,26,prefiero no decirlo,Hualpén,8,69,59
2447,20,femenino,Penco,9,88,36
2448,23,masculino,Lota,31,37,54
2449,20,masculino,Hualpén,99,98,83
2450,21,masculino,Penco,66,95,62
2451,24,femenino,Penco,86,56,20
2452,19,prefiero no decirlo,Penco,26,78,94
2453,25,masculino,Arauco,18,90,19
2454,25,prefiero no decirlo,Concepción,74,49,36
2455,18,prefiero no decirlo,Coronel,50,9,20
2456,27,femenino,Tomé,84,82,44
2457,25,femenino,Lota,94,21,38
2458,19,prefiero no decirlo,Concepción,21,27,25
2459,25,prefiero no decirlo,San Pedro,74,95,11
2460,18,prefiero no decirlo,Hualpén,98,76,35
2461,29,femenino,Coronel,65,41,80
2462,19,masculino,Tomé,87,76,73
2463,20,prefiero no decirlo,Lota,36,95,15
2464,20,femenino,San Pedro,66,44,25
2465,18,femenino,San Pedro,67,19,44
2466,24,femenino,Tomé,68,79,22
2467,29,prefiero no decirlo,Coronel,49,86,25
2468,24,prefiero no decirlo,Tomé,97,66,53
2469,21,prefiero no decirlo,Tomé,29,13,87
2470,25,prefiero no decirlo,Hualpén,70,7,31
2471,22,masculino,Coronel,91,66,74
2472,27,masculino,Tomé,77,75,65
2473,26,masculino,Coronel,67,80,88
2474,25,femenino,San Pedro,28,96,52
2475,27,masculino,Hualpén,24,27,95
2476,18,masculino,Lota,3,38,26
2477,19,prefiero no decirlo,Penco,35,99,27
2478,27,prefiero no decirlo,Penco,38,62,24
2479,27,femenino,Concepción,64,80,87
2480,18,femenino,Coronel,94,46,61
2481,23,prefiero no decirlo,Concepción,15,74,67
2482,22,femenino,Lota,42,64,47
2483,19,femenino,Coronel,17,35,66
2484,21,femenino,Penco,9,35,58
2485,24,masculino,Arauco,5,51,40
2486,18,prefiero no decirlo,Tomé,2,88,95
2487,26,masculino,Hualpén,44,12,59
2488,19,masculino,San Pedro,21,90,48
2489,27,femenino,Arauco,7,22,43
2490,19,femenino,Penco,77,54,1
2491,19,prefiero no decirlo,Coronel,33,39,48
2492,28,prefiero no decirlo,Lota,32,93,2
2493,23,prefiero no decirlo,Concepción,68,35,73
2494,19,masculino,Arauco,61,75,29
2495,27,prefiero no decirlo,Concepción,33,91,51
2496,23,prefiero no decirlo,Coronel,9,45,85
2497,21,prefiero no decirlo,Lota,43,71,98
2498,28,femenino,Arauco,84,79,84
2499,27,femenino,Coronel,65,83,89
2500,23,femenino,Hualpén,69,14,96
2501,29,prefiero no decirlo,Tomé,83,46,62
2502,20,prefiero no decirlo,Coronel,54,57,77
2503,20,prefiero no decirlo,Tomé,32,40,37
2504,24,prefiero no decirlo,Concepción,55,80,65
2505,18,masculino,Lota,15,50,28
2506,18,femenino,Arauco,48,48,81
2507,22,masculino,Tomé,41,13,20
2508,23,masculino,San Pedro,44,40,81
2509,25,masculino,Concepción,42,62,10
2510,25,femenino,Tomé,94,15,83
2511,28,masculino,Arauco,63,5,62
2512,26,femenino,San Pedro,54,1,90
2513,20,femenino,Tomé,40,92,12
2514,28,masculino,Hualpén,48,33,87
2515,28,masculino,Arauco,31,86,87
2516,28,masculino,Arauco,80,57,67
2517,21,femenino,Penco,67,58,29
2518,19,prefiero no decirlo,Concepción,81,76,91
2519,25,prefiero no decirlo,Lota,23,68,55
2520,27,femenino,Coronel,90,21,59
2521,25,femenino,San Pedro,69,38,77
2522,26,masculino,Arauco,85,20,75
2523,24,femenino,Lota,87,73,25
2524,27,femenino,Penco,43,76,41
2525,19,femenino,Hualpén,80,69,25
2526,21,femenino,Penco,39,56,20
2527,28,prefiero no decirlo,San Pedro,59,97,73
2528,29,masculino,Penco,95,40,90
2529,23,femenino,Lota,24,99,36
2530,18,prefiero no decirlo,Coronel,61,81,21
2531,24,femenino,Concepción,61,84,34
2532,19,femenino,Penco,37,57,64
2533,24,masculino,San Pedro,12,26,49
2534,27,prefiero no decirlo,Arauco,74,55,89
2535,18,femenino,Concepción,9,48,63
2536,24,prefiero no decirlo,Coronel,66,85,71
2537,22,masculino,Arauco,73,22,61
2538,24,femenino,Penco,58,75,66
2539,27,femenino,Penco,36,42,20
2540,18,masculino,Lota,82,71,18
2541,23,prefiero no decirlo,Tomé,74,47,3
2542,29,masculino,Concepción,58,63,60
2543,21,prefiero no decirlo,Tomé,4,35,24
2544,22,masculino,Hualpén,74,27,19
2545,21,femenino,Tomé,22,33,87
2546,26,femenino,Concepción,96,85,47
2547,26,prefiero no decirlo,Coronel,17,82,52
2548,22,prefiero no decirlo,Coronel,55,26,10
2549,21,masculino,Penco,96,11,70
2550,24,prefiero no decirlo,Penco,12,75,62
2551,23,prefiero no decirlo,Penco,20,93,27
2552,29,masculino,Penco,38,86,72
2553,26,femenino,Hualpén,14,13,81
2554,25,masculino,Concepción,46,21,29
2555,24,femenino,San Pedro,21,38,28
2556,23,masculino,Tomé,91,12,20
2557,26,masculino,Lota,57,78,44
2558,26,prefiero no decirlo,Arauco,41,59,11
2559,28,masculino,Coronel,62,63,48
2560,18,femenino,Penco,42,73,24
2561,20,prefiero no decirlo,Lota,65,56,70
2562,27,masculino,Coronel,18,46,3
2563,27,prefiero no decirlo,Penco,60,32,93
2564,21,femenino,Lota,26,44,52
2565,22,prefiero no decirlo,Coronel,76,90,13
2566,24,masculino,Concepción,87,63,41
2567,21,femenino,Concepción,85,65,13
2568,18,femenino,Lota,21,38,41
2569,28,femenino,Tomé,39,54,10
2570,27,masculino,Hualpén,97,43,54
2571,18,prefiero no decirlo,Lota,35,80,43
2572,18,prefiero no decirlo,Tomé,61,24,22
2573,29,prefiero no decirlo,Hualpén,85,63,76
2574,26,femenino,Arauco,52,10,53
2575,21,prefiero no decirlo,Tomé,97,84,1
2576,26,masculino,Lota,69,60,99
2577,28,femenino,Penco,23,84,13
2578,28,femenino,San Pedro,27,58,64
2579,29,masculino,Lota,6,94,2
2580,19,femenino,Tomé,34,56,80
2581,21,masculino,Arauco,78,44,69
2582,28,masculino,Tomé,72,40,12
2583,22,prefiero no decirlo,Hualpén,38,78,11
2584,27,masculino,Concepción,83,87,6
2585,29,masculino,Concepción,75,77,4
2586,23,masculino,Lota,38,69,41
2587,28,prefiero no decirlo,San Pedro,46,86,10
2588,23,femenino,San Pedro,83,23,85
2589,28,femenino,Lota,48,77,5
2590,23,masculino,Penco,30,1,27
2591,24,femenino,San Pedro,92,70,90
2592,25,masculino,Coronel,85,40,45
2593,25,masculino,Concepción,62,54,80
2594,26,prefiero no decirlo,Concepción,88,93,29
2595,20,femenino,Penco,10,92,30
2596,22,prefiero no decirlo,Tomé,61,54,68
2597,28,femenino,San Pedro,12,68,58
2598,23,prefiero no decirlo,Coronel,35,70,40
2599,24,prefiero no decirlo,Coronel,20,34,99
2600,28,masculino,Arauco,63,63,26
2601,27,femenino,San Pedro,81,23,22
2602,23,masculino,Lota,22,20,83
2603,23,femenino,Lota,34,23,33
2604,20,masculino,Penco,62,45,24
2605,28,prefiero no decirlo,Hualpén,47,1,28
2606,20,masculino,Arauco,37,18,14
2607,25,femenino,Arauco,19,18,96
2608,26,prefiero no decirlo,Penco,90,92,35
2609,23,femenino,Tomé,23,60,6
2610,18,prefiero no decirlo,Tomé,29,97,66
2611,18,masculino,Tomé,18,79,56
2612,25,prefiero no decirlo,Coronel,84,73,63
2613,19,femenino,Coronel,28,54,24
2614,21,masculino,Tomé,44,16,94
2615,29,masculino,Tomé,46,74,66
2616,19,prefiero no decirlo,Arauco,51,76,56
2617,27,femenino,Tomé,53,88,39
2618,18,masculino,San Pedro,92,84,84
2619,22,prefiero no decirlo,Coronel,37,75,76
2620,20,masculino,Lota,64,96,19
2621,23,masculino,Lota,99,26,45
2622,26,masculino,Arauco,57,14,73
2623,19,masculino,San Pedro,38,60,21
2624,20,masculino,Concepción,27,24,3
2625,20,masculino,Coronel,15,77,7
2626,23,femenino,Lota,39,89,71
2627,22,femenino,Tomé,62,3,58
2628,20,prefiero no decirlo,San Pedro,51,55,31
2629,20,masculino,Concepción,93,61,49
2630,18,masculino,Hualpén,31,68,22
2631,25,femenino,Arauco,83,19,97
2632,28,masculino,Penco,4,55,46
2633,25,masculino,Tomé,18,36,76
2634,26,masculino,Lota,53,91,76
2635,22,femenino,Penco,10,90,67
2636,27,femenino,Hualpén,16,95,88
2637,28,femenino,San Pedro,97,15,21
2638,26,masculino,Tomé,39,95,11
2639,21,prefiero no decirlo,Concepción,27,92,73
2640,21,prefiero no decirlo,Hualpén,51,39,5
2641,22,prefiero no decirlo,Penco,50,84,39
2642,27,femenino,Arauco,26,99,74
2643,21,femenino,Lota,37,97,9
2644,26,prefiero no decirlo,Penco,47,86,98
2645,28,prefiero no decirlo,Lota,66,22,97
2646,27,femenino,Coronel,67,96,3
2647,25,masculino,Penco,97,95,55
2648,20,prefiero no decirlo,Coronel,12,29,31
2649,25,prefiero no decirlo,Lota,39,40,58
2650,22,femenino,Coronel,7,2,24
2651,24,masculino,Tomé,70,28,51
2652,27,prefiero no decirlo,Hualpén,64,25,62
2653,27,masculino,Concepción,13,4,84
2654,21,femenino,Tomé,9,10,96
2655,19,masculino,Coronel,93,9,28
2656,26,prefiero no decirlo,Concepción,74,15,52
